frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
248,falling,1215.7,231.5,52.5,,hough,1.0,1.6015,1.1759,,0.0,,65.625,True
249,falling,392.0,328.0,44.7,,template,0.4336,1.362,1.0,37871.52,0.3337,829.333,65.625,False
250,falling,1208.5,197.4,40.8,,hough,1.0,1.2435,0.913,37759.43,0.6674,826.879,65.625,False
251,falling,392.0,328.0,44.7,,template,0.4422,1.362,1.0,37759.43,1.0011,826.879,65.625,False
252,falling,1210.3,229.1,39.7,,hough,1.0,1.2087,0.8875,37639.61,1.3348,824.255,65.625,False
253,falling,392.0,327.0,44.7,,template,0.4243,1.362,1.0,37634.16,1.6685,824.135,65.625,False
254,falling,1200.1,310.8,26.5,,hough,1.0,0.809,0.594,36909.31,2.0022,808.262,65.625,False
255,falling,391.0,325.0,44.7,,template,0.4305,1.362,1.0,36953.25,2.3359,809.225,65.625,False
256,falling,391.0,328.0,44.7,,template,0.4242,1.362,1.0,137.0,2.6695,3.0,65.625,False
257,falling,392.0,328.0,44.7,,template,0.4253,1.362,1.0,45.67,3.0032,1.0,65.625,False
258,falling,392.0,328.0,44.7,,template,0.4253,1.362,1.0,0.0,3.3369,0.0,65.625,False
259,falling,1207.7,221.4,34.8,,hough,1.0,1.059,0.7776,37565.69,3.6706,822.636,65.625,False
260,falling,392.0,328.0,44.7,,template,0.4384,1.362,1.0,37565.69,4.0043,822.636,65.625,False
261,falling,1215.4,247.3,58.9,,hough,1.0,1.7951,1.318,37780.73,4.338,827.345,65.625,False
262,falling,1204.4,303.2,40.6,,hough,1.0,1.2369,0.9081,2601.63,4.6717,56.972,65.625,False
263,falling,1215.2,244.4,52.6,,hough,1.0,1.604,1.1777,2730.02,5.0054,59.784,65.625,False
264,falling,392.0,328.0,44.7,,template,0.438,1.362,1.0,37784.79,5.3391,827.434,65.625,False
265,falling,1190.1,327.8,44.5,,hough,1.0,1.3562,0.9958,36445.25,5.6728,798.1,65.625,False
266,falling,1186.4,85.8,44.7,,hough,1.0,1.362,1.0,11052.22,6.0065,242.028,65.625,False
267,falling,392.0,324.0,44.7,,template,0.484,1.362,1.0,37871.98,6.3402,829.343,65.625,False
268,falling,392.0,324.0,44.7,,template,0.5267,1.362,1.0,0.0,6.6739,0.0,65.625,False
269,falling,394.0,329.0,44.7,,template,0.5183,1.362,1.0,245.91,7.0076,5.385,65.625,False
270,falling,1215.6,213.7,56.7,,hough,1.0,1.7281,1.2688,37886.02,7.3412,829.651,65.625,False
271,falling,1208.1,189.0,36.3,,hough,1.0,1.1068,0.8127,1178.78,7.6749,25.814,65.625,False
272,falling,388.0,128.0,44.7,,template,0.3806,1.362,1.0,37553.33,8.0086,822.365,65.625,False
273,falling,1064.0,216.0,44.7,,template,0.3607,1.362,1.0,31130.01,8.3423,681.704,65.625,False
274,falling,384.0,193.0,44.7,,template,0.3836,1.362,1.0,31069.97,8.676,680.389,65.625,False
275,falling,1066.0,222.0,44.7,,template,0.3715,1.362,1.0,31171.68,9.0097,682.616,65.625,False
276,falling,801.0,94.0,44.7,,template,0.6482,1.362,1.0,13438.94,9.3434,294.294,65.625,False
277,falling,801.0,110.0,44.7,,template,0.71,1.362,1.0,730.64,9.6771,16.0,65.625,False
278,falling,802.0,130.0,44.7,,template,0.7389,1.362,1.0,914.44,10.0108,20.025,65.625,False
279,falling,803.0,153.0,44.7,,template,0.6861,1.362,1.0,1051.29,10.3445,23.022,65.625,False
280,falling,804.0,178.0,44.7,,template,0.7132,1.362,1.0,1142.54,10.6782,25.02,65.625,False
281,spreading,,,,215,contact_width,1.0,,2.4054,,11.0119,,65.625,True
282,spreading,,,,207,contact_width,1.0,,2.3159,,11.3456,,65.625,False
283,spreading,,,,188,contact_width,1.0,,2.1034,,11.6793,,65.625,False
284,spreading,,,,189,contact_width,1.0,,2.1145,,12.0129,,65.625,False
285,spreading,,,,191,contact_width,1.0,,2.1369,,12.3466,,65.625,False
286,spreading,,,,192,contact_width,1.0,,2.1481,,12.6803,,65.625,False
287,spreading,,,,192,contact_width,1.0,,2.1481,,13.014,,65.625,False
288,spreading,,,,191,contact_width,1.0,,2.1369,,13.3477,,65.625,False
289,spreading,,,,526,contact_width,1.0,,5.8849,,13.6814,,65.625,False
290,spreading,,,,542,contact_width,1.0,,6.0639,,14.0151,,65.625,False
291,spreading,,,,543,contact_width,1.0,,6.0751,,14.3488,,65.625,False
292,spreading,,,,530,contact_width,1.0,,5.9297,,14.6825,,65.625,False
293,spreading,,,,524,contact_width,1.0,,5.8625,,15.0162,,65.625,False
294,spreading,,,,517,contact_width,1.0,,5.7842,,15.3499,,65.625,False
295,rebounding,812.0,342.0,44.7,,template,0.6374,1.362,1.0,,15.6836,,65.625,True
296,rebounding,388.2,107.8,36.0,,hough,1.0,1.0971,0.8055,22111.3,16.0173,484.207,65.625,False
297,rebounding,388.3,89.7,32.0,,hough,1.0,0.9752,0.716,826.55,16.351,18.1,65.625,False
298,rebounding,388.0,73.2,31.0,,hough,1.0,0.9448,0.6937,753.6,16.6846,16.503,65.625,False
299,rebounding,387.6,57.0,32.0,,hough,1.0,0.9752,0.716,740.0,17.0183,16.205,65.625,False
300,rebounding,386.9,40.3,35.0,,hough,1.0,1.0667,0.7832,763.28,17.352,16.715,65.625,False
301,rebounding,384.6,22.0,42.0,,hough,1.0,1.28,0.9398,842.24,17.6857,18.444,65.625,False
302,rebounding,616.0,126.0,44.7,,template,0.7531,1.362,1.0,11585.06,18.0194,253.697,65.625,False
303,rebounding,615.0,148.0,44.7,,template,0.7434,1.362,1.0,1005.67,18.3531,22.023,65.625,False
304,rebounding,616.0,172.0,44.7,,template,0.7443,1.362,1.0,1096.91,18.6868,24.021,65.625,False
305,rebounding,616.0,191.0,44.7,,template,0.7536,1.362,1.0,867.64,19.0205,19.0,65.625,False
306,rebounding,616.0,213.0,44.7,,template,0.7293,1.362,1.0,1004.63,19.3542,22.0,65.625,False
307,rebounding,616.0,241.0,44.7,,template,0.7271,1.362,1.0,1278.62,19.6879,28.0,65.625,False
308,rebounding,617.0,260.0,44.7,,template,0.7557,1.362,1.0,868.84,20.0216,19.026,65.625,False
309,rebounding,616.0,281.0,44.7,,template,0.7551,1.362,1.0,960.05,20.3553,21.024,65.625,False
310,rebounding,618.0,308.0,44.7,,template,0.754,1.362,1.0,1236.33,20.689,27.074,65.625,False
311,rebounding,617.0,324.0,44.7,,template,0.7624,1.362,1.0,732.07,21.0227,16.031,65.625,False
312,rebounding,818.0,189.0,44.7,,template,0.7357,1.362,1.0,11056.78,21.3564,242.128,65.625,False
313,rebounding,818.0,183.0,44.7,,template,0.6807,1.362,1.0,273.99,21.69,6.0,65.625,False
314,rebounding,818.0,171.0,44.7,,template,0.6728,1.362,1.0,547.98,22.0237,12.0,65.625,False
315,rebounding,818.0,162.0,44.7,,template,0.6959,1.362,1.0,410.99,22.3574,9.0,65.625,False
316,rebounding,818.0,151.0,44.7,,template,0.6982,1.362,1.0,502.32,22.6911,11.0,65.625,False
317,rebounding,818.0,142.0,44.7,,template,0.7114,1.362,1.0,410.99,23.0248,9.0,65.625,False
318,rebounding,820.0,133.0,44.7,,template,0.705,1.362,1.0,421.01,23.3585,9.22,65.625,False
319,rebounding,820.0,126.0,44.7,,template,0.7218,1.362,1.0,319.66,23.6922,7.0,65.625,False
320,rebounding,820.0,121.0,44.7,,template,0.7407,1.362,1.0,228.33,24.0259,5.0,65.625,False
321,rebounding,617.0,328.0,44.7,,template,0.7338,1.362,1.0,13239.55,24.3596,289.928,65.625,False
322,rebounding,617.0,324.0,44.7,,template,0.7473,1.362,1.0,182.66,24.6933,4.0,65.625,False
323,rebounding,618.0,315.0,44.7,,template,0.755,1.362,1.0,413.51,25.027,9.055,65.625,False
324,rebounding,618.0,308.0,44.7,,template,0.7299,1.362,1.0,319.66,25.3607,7.0,65.625,False
325,rebounding,618.0,297.0,44.7,,template,0.7262,1.362,1.0,502.32,25.6944,11.0,65.625,False
326,rebounding,618.0,284.0,44.7,,template,0.7489,1.362,1.0,593.65,26.0281,13.0,65.625,False
327,rebounding,618.0,273.0,44.7,,template,0.7482,1.362,1.0,502.32,26.3617,11.0,65.625,False
328,rebounding,618.0,264.0,44.7,,template,0.7606,1.362,1.0,410.99,26.6954,9.0,65.625,False
329,rebounding,618.0,256.0,44.7,,template,0.7441,1.362,1.0,365.32,27.0291,8.0,65.625,False
330,rebounding,618.0,248.0,44.7,,template,0.7375,1.362,1.0,365.32,27.3628,8.0,65.625,False
331,rebounding,618.0,239.0,44.7,,template,0.7408,1.362,1.0,410.99,27.6965,9.0,65.625,False
332,rebounding,618.0,227.0,44.7,,template,0.7443,1.362,1.0,547.98,28.0302,12.0,65.625,False
333,rebounding,618.0,217.0,44.7,,template,0.754,1.362,1.0,456.65,28.3639,10.0,65.625,False
334,rebounding,618.0,206.0,44.7,,template,0.7412,1.362,1.0,502.32,28.6976,11.0,65.625,False
335,rebounding,618.0,196.0,44.7,,template,0.7401,1.362,1.0,456.65,29.0313,10.0,65.625,False
336,rebounding,618.0,191.0,44.7,,template,0.7494,1.362,1.0,228.33,29.365,5.0,65.625,False
337,rebounding,618.0,182.0,44.7,,template,0.753,1.362,1.0,410.99,29.6987,9.0,65.625,False
338,rebounding,618.0,172.0,44.7,,template,0.7533,1.362,1.0,456.65,30.0324,10.0,65.625,False
339,rebounding,618.0,166.0,44.7,,template,0.7372,1.362,1.0,273.99,30.3661,6.0,65.625,False
340,rebounding,618.0,152.0,44.7,,template,0.7261,1.362,1.0,639.31,30.6998,14.0,65.625,False
341,rebounding,619.0,143.0,44.7,,template,0.7369,1.362,1.0,413.51,31.0334,9.055,65.625,False
