frame,phase,cx_px,cy_px,radius_px,spread_width_px,detection_method,confidence,D_mm,beta,velocity_mm_s,time_ms,dist_travelled_px,px_per_mm,state_change
224,falling,566.0,104.0,59.5,,hough,1.0,1.8147,0.9833,,0.0,,65.625,True
225,falling,566.3,126.9,63.2,,hough,1.0,1.9275,1.0444,1045.82,0.3337,22.902,65.625,False
226,falling,565.0,147.0,60.6,,template,0.6375,1.8455,1.0,919.78,0.6674,20.142,65.625,False
227,falling,565.0,171.0,60.6,,template,0.6475,1.8455,1.0,1095.96,1.0011,24.0,65.625,False
228,falling,566.3,198.0,62.8,,hough,1.0,1.9149,1.0376,1234.38,1.3348,27.031,65.625,False
229,falling,568.0,222.0,58.5,,hough,1.0,1.7829,0.9661,1098.71,1.6685,24.06,65.625,False
230,falling,566.0,246.0,60.6,,hough,1.0,1.8455,1.0,1099.76,2.0022,24.083,65.625,False
231,falling,564.0,266.0,60.6,,template,0.6511,1.8455,1.0,917.86,2.3359,20.1,65.625,False
232,falling,564.0,290.0,60.6,,template,0.6433,1.8455,1.0,1095.96,2.6695,24.0,65.625,False
233,falling,564.0,313.0,60.6,,template,0.645,1.8455,1.0,1050.3,3.0032,23.0,65.625,False
234,spreading,,,,95,contact_width,1.0,,0.7844,,3.3369,,65.625,True
235,spreading,,,,156,contact_width,1.0,,1.2881,,3.6706,,65.625,False
236,spreading,,,,205,contact_width,1.0,,1.6926,,4.0043,,65.625,False
237,spreading,,,,236,contact_width,1.0,,1.9486,,4.338,,65.625,False
238,spreading,,,,258,contact_width,1.0,,2.1302,,4.6717,,65.625,False
239,spreading,,,,273,contact_width,1.0,,2.2541,,5.0054,,65.625,False
240,spreading,,,,281,contact_width,1.0,,2.3201,,5.3391,,65.625,False
241,spreading,,,,283,contact_width,1.0,,2.3367,,5.6728,,65.625,False
242,spreading,,,,279,contact_width,1.0,,2.3036,,6.0065,,65.625,False
243,spreading,,,,271,contact_width,1.0,,2.2376,,6.3402,,65.625,False
244,spreading,,,,258,contact_width,1.0,,2.1302,,6.6739,,65.625,False
245,rebounding,,,,,null,0.0,,,,7.0076,,65.625,True
246,rebounding,,,,,null,0.0,,,,7.3412,,65.625,False
247,rebounding,,,,,null,0.0,,,,7.6749,,65.625,False
248,rebounding,,,,,null,0.0,,,,8.0086,,65.625,False
249,rebounding,,,,,null,0.0,,,,8.3423,,65.625,False
250,rebounding,,,,,null,0.0,,,,8.676,,65.625,False
251,rebounding,569.0,360.0,60.6,,template,0.583,1.8455,1.0,,9.0097,,65.625,False
252,rebounding,567.0,356.0,60.6,,template,0.6013,1.8455,1.0,204.22,9.3434,4.472,65.625,False
253,rebounding,566.0,355.0,60.6,,template,0.5804,1.8455,1.0,64.58,9.6771,1.414,65.625,False
254,rebounding,566.0,355.0,60.6,,template,0.565,1.8455,1.0,0.0,10.0108,0.0,65.625,False
255,rebounding,566.0,357.0,60.6,,template,0.5545,1.8455,1.0,91.33,10.3445,2.0,65.625,False
256,rebounding,565.0,358.0,60.6,,template,0.539,1.8455,1.0,64.58,10.6782,1.414,65.625,False
257,rebounding,563.0,360.0,60.6,,template,0.5314,1.8455,1.0,129.16,11.0119,2.828,65.625,False
258,rebounding,560.0,361.0,60.6,,template,0.5436,1.8455,1.0,144.41,11.3456,3.162,65.625,False
259,rebounding,558.0,362.0,60.6,,template,0.5197,1.8455,1.0,102.11,11.6793,2.236,65.625,False
